Codi Municipi Ine,Nom_municipi,Comarca,Any,Densitat població,Densitat població urbana,Evolució població,Sòl urbà ordenat / habitant,Sòl urbà ordenat d’activitat econòmica / habitant,Sòl urbà ordenat residencial / habitant,Zona verda urbana / habitant,Sistema equipaments urbans / habitant,Tipologia teixits urbans residencials,Regeneració urbana,Ocupació mitjana habitatges,% sòl artificialitzat,% sòl residencial o d’activitat econòmica en sòl urbanitzable delimitat,Ús dominant sòl urbanitzable delimitat,% sòl residencial o d’activitat econòmica en sòl urbà no ordenat,Ús dominant sòl urbà no ordenat,Densitat habitatges sòl urbanitzable,Potencial habitatges sectors ja urbanitzats,Potencial habitatges previstos sòl urbà no ordenat,Potencial habitatges previstos sòl urbanitzable delimitat,Increment habitatges sòl urbà no ordenat/ existents,Increment habitatges sòl urbanitzable delimitat/ existents,Increment habitatges sòl urbà no ordenat/ 100 habitants,Increment habitatges sòl urbanitzable delimitat/ 100 hab,Potencial sostre sòl urbanitzable delimitat,Potencial sostre sòl urbà no ordenat,Potencial sostre sectors ja urbanitzats,Creixement urbà,Nous habitatges per any,Densitat habitatges sòl urbà no ordenat,Potencial de creixement urbà,Edificacions espais oberts,Sol·licituds en sòl no urbanitzable aprovades,Sol·licituds en sòl no urbanitzable denegades,Antiguitat figures planejament municipal,Figura planejament municipal,Noves figures planejament general per any,Expedients planejament derivat per any,Autoritzacions en domini públic anuals,Densitat xarxa viària / km2,Densitat xarxa viària /  habitant,Densitat xarxa ferroviària / km2,Densitat xarxa ferroviària / habitant
17120,Palau-saverdera,Alt Empordà,2022,89.49152046,16.18297774,-1.208053691,617.9332483,21.6067586,386.4724529,63.97123591,54.89796896,3.051037444,1.433599344,1.748218527,9.621211676,100,R,100,R,14.54647339,0,65,641,7.747318236,76.40047676,4.362416107,43.02013423,0,0,0,5.358796792,3,49.84667447,47.76052618,22.53284402,0,1,10,Pla d'ordenació urbanística municipal,,,,0.6278127632,7.015332402,,
17121,Palau-sator,Baix Empordà,2022,26.07574764,11.97295115,1.238390093,835.2159691,,601.1871744,72.71692711,27.56835419,0.7540581711,,1.127586207,3.828541165,0,-,,-,,0,,,,,,,0,0,0,0,2,,0,20.40196821,3,0,5,Pla d'ordenació urbanística municipal,,,,0.2362851801,9.061492057,,
17123,Palol de Revardit,Pla de l'Estany,2022,25.50066939,30.76444395,2.466367713,325.0505686,6.728714087,242.7906613,19.21807396,55.57803014,0.4247651054,,2.483695652,4.281350799,0,-,,-,,0,,,,,,,0,0,0,0,1,,217.6020866,26.19948258,0,0,23,Normes subsidiàries del planejament,,,,0.8667195475,33.98810965,0.1038896259,4.07399603
17124,Pals,Baix Empordà,2022,98.6460829,8.326578707,1.271860095,1200.973455,72.13771674,592.2974225,54.25658782,220.7558007,1.633491112,2.421660247,0.6258904446,16.90409518,100,R,100,R,16.36827048,29,33,1383,0.8114089009,34.00540939,1.311605723,54.9682035,0,0,0,1.676306542,4,4.453155854,16.17697909,31.01106835,1,0,35,Pla general d'ordenació,,,,0.5892530098,5.97340505,,
17125,Pardines,Ripollès,2022,5.314563151,34.61032919,-0.6024096386,288.931086,,169.1175221,20.8117576,13.41950597,0.1883354376,8.17597124,0.8128078818,0.2463592483,0,-,100,R,,0,16,,7.881773399,,9.638554217,,0,0,0,0,0,41.04898409,0,2.998667148,0,0,12,Pla d'ordenació urbanística plurimunicipal,,,,0.101426296,19.08459701,,
17126,Parlavà,Baix Empordà,2022,67.17040375,13.26262227,0.4842615012,753.9987036,8.596700915,543.0308168,11.01188687,37.31167208,0.6460244066,1.932673605,1.566037736,5.658992126,0,-,100,R,,0,12,,4.528301887,,2.905569007,,0,0,0,0,0,19.84284933,0,26.46715978,1,0,7,Normes de planejament urbanístic,,,,0.923428117,13.74754454,,
17128,Pau,Alt Empordà,2022,54.12103456,15.86210873,-1.530612245,630.4332023,12.95627798,429.896169,73.04529013,31.63577184,4.574762561,1.4574292,1.976109215,7.982950263,89.0008852,AE,100,R,105.195819,0,14,429.9176815,4.827586207,148.2474764,2.380952381,73.11525196,51670.59294,0,0,0,3,26.31618482,106.1758206,17.85900747,0,0,31,Normes subsidiàries del planejament,,,,0.5020130755,9.275747952,,
17129,Pedret i Marzà,Alt Empordà,2022,20.92845363,19.49328982,-3.20855615,512.9970412,,346.3041019,40.8720278,18.15281595,1.616604169,8.771640117,2.320512821,9.215704534,100,AE,,-,,0,,,,,,,19264.71164,0,0,0,0,,21.82959264,17.48873103,0,0,1,Pla d'ordenació urbanística municipal,,,,0.3772014317,18.02337805,0.3194399727,15.26342931
17130,la Pera,Baix Empordà,2022,37.94180137,23.73969767,-2.232142857,421.235356,,309.2660825,11.79675058,20.79093071,0.9755073327,,1.697674419,4.151081132,100,R,,-,14.80040084,0,,150,,58.13953488,,33.48214286,0,0,0,0,0,,110.5783917,24.79409739,0,0,38,Normes subsidiàries del planejament,,,,0.5101535682,13.44568655,,
17132,Peralada,Alt Empordà,2022,45.26467445,16.47230174,1.491002571,607.0797,15.09826907,340.1730527,54.95359633,49.40416048,2.799511694,3.846270919,2.573663625,6.49655106,100,R,64.76246408,R,8.816902601,0,239.1119648,134,31.25646599,17.51633987,12.29367428,6.889460154,0,29923.61828,0,0,2,80.10234186,12.21251163,16.38762883,0,0,7,Pla d'ordenació urbanística municipal,,,,0.5601187734,12.37430248,0.0990550241,2.18835163
17133,les Planes d'Hostoles,Garrotxa,2022,46.61493498,32.29926248,1.987142022,309.6045926,23.1272182,149.998158,25.35041159,28.61367406,1.204021116,,1.858359957,2.045307216,81.55460709,R,,-,20.34002702,0,,226,,24.09381663,,13.20864991,11308.59989,0,0,0,1,,25.21770665,17.67462519,1,0,23,Normes subsidiàries del planejament,,,,0.3479016972,7.463309716,,
17134,Planoles,Ripollès,2022,16.37605448,7.066403532,-1.286173633,1415.147034,8.166481371,1006.41334,91.76990853,47.84086008,1.843602756,10.48397592,0.4919871795,3.548764119,83.74934143,R,100,R,18.00604262,0,133,83.46894439,21.31410256,13.3764334,42.76527331,26.83888887,7284.40999,0,0,0,0,29.20019053,11.53150552,2.856365691,1,0,12,Pla d'ordenació urbanística plurimunicipal,,,,0.4532859572,27.67980271,0.1790325084,10.93257894
17135,Pont de Molins,Alt Empordà,2022,62.56990231,25.65813789,4.633204633,389.7398963,54.76073453,179.6927194,82.79314584,50.66424056,0.8437050016,37.56287854,2.176706827,13.78645041,92.0565838,AE,100,R,19.97338229,0,106,91,43.08943089,36.99186992,20.46332046,17.56756757,207168.5568,0,0,0,3,13.35896609,199.9660845,25.80007872,4,0,9,Pla d'ordenació urbanística municipal,,,,1.95342561,31.21989228,0.2886081156,4.61257098
17136,Pontós,Alt Empordà,2022,20.05319038,26.72547249,3.787878788,374.1748627,,222.7365754,33.09449308,25.67017098,0.6252326321,,1.851351351,2.007591544,0,-,,-,,0,,,,,,,0,0,0,0,0,,0,19.00553296,2,0,37,Normes subsidiàries del planejament,,,,1.011684098,50.45003206,0.2945142817,14.68665465
17137,Porqueres,Pla de l'Estany,2022,139.9859138,26.19494111,0.2339927675,381.753101,44.38358641,193.4177839,37.55719936,24.60664278,17.64296394,2.767916561,2.801426873,7.195163495,57.92244456,AE,100,R,28.13033672,0,148,163,8.851674641,9.748803828,3.148266326,3.467347373,55835.07391,0,0,0,10,29.72493314,7.449322311,25.56809765,4,0,9,Pla d'ordenació urbanística municipal,,,,0.5231980556,3.737505019,,
17138,Portbou,Alt Empordà,2022,118.2444925,21.51811656,-0.4566210046,464.7246878,26.93236177,93.44593378,23.00379842,11.36687537,0.3641337617,,0.9697508897,8.916897023,100,R,,-,31.10821713,0,,660,,58.98123324,,60.2739726,0,0,0,0,5,,41.8838477,17.47858452,0,0,36,Normes subsidiàries del planejament,,,1,0.8145846013,6.888985561,0.330280784,2.793202264
17139,les Preses,Garrotxa,2022,199.5503184,22.78867433,0,438.8144679,179.8832966,132.4369897,32.41666939,24.41105208,0.6868063789,,2.655807365,14.80895894,77.10566679,R,,-,25.90471512,0,,395,,56.26780627,,21.06666667,30682.92389,0,0,0,4,,27.39361292,53.92975249,0,1,18,Normes subsidiàries del planejament,,,,0.4022691461,2.015878247,,
17140,el Port de la Selva,Alt Empordà,2022,24.38545667,9.995223312,0.495049505,1000.477897,6.054899957,589.8593106,123.8533768,48.20870463,4.872695482,29.84813962,0.4619936277,4.134791875,91.72167714,R,83.07354368,R,14.41238044,87,318,470,14.58715596,21.55963303,31.48514851,46.53465347,17659.71798,0,0,0,17,10.9719565,17.90127762,11.60182697,0,0,18,Pla d'ordenació urbanística municipal,,,7,0.3867783313,15.86102473,,
17141,Puigcerdà,Cerdanya,2022,501.2003377,43.98480617,-0.3572179029,227.3512349,13.81660301,99.33017485,21.72050504,26.74891735,0.8834881642,,1.551701571,18.41495276,87.05512548,R,,-,40.98164048,405,,3392,,55.72531625,,35.63773902,73845.02707,0,9488.497191,1.845188073,25,,45.93821389,18.52105963,2,0,16,Pla d'ordenació urbanística municipal,,,,0.3188144396,0.6361018051,0.2364419544,0.4717513869
17142,Quart,Gironès,2022,102.6549355,72.19529006,1.296680498,138.513191,2.604128752,69.41759732,16.26923849,18.34139403,3.359571646,6.483730545,2.673511294,4.160363708,60.57340682,AE,0,-,17.42182727,84,,244,,17.20733427,,6.32780083,77462.47557,0,77462.47557,0,43,,123.175467,12.51992682,0,0,0,Pla d'ordenació urbanística municipal,1,,,0.6849195367,6.672056571,,
17143,Rabós,Alt Empordà,2022,4.655906611,38.11323292,1.941747573,262.376063,15.27740666,174.9485783,5.43022002,5.171860125,0.2399078622,,1.193181818,0.3410377585,0,-,,-,,0,,,,,,,0,0,0,0,0,,0,6.659411417,0,0,7,Normes de planejament urbanístic,,,,0.1595562579,34.2696431,,
17144,Regencós,Baix Empordà,2022,43.1983367,21.05225186,-3.90070922,475.0085675,8.815319123,274.5391206,67.48981727,26.76096232,2.146282292,14.14173791,1.622754491,5.323109782,100,R,64.17431391,AE,8.854244602,0,37.85729468,51,22.8055992,30.72289157,13.42457258,18.08510638,0,4483.498169,0,0,1,48.71481617,39.26300591,32.46368488,0,0,16,Pla d'ordenació urbanística municipal,,,,0.7210842256,16.69240718,,
17145,Ribes de Freser,Ripollès,2022,43.22784161,32.53559976,1.287073307,307.3556373,21.5014159,151.3901889,29.9161911,20.24960908,0.5591369184,5.711523195,1.120743034,2.053008653,100,R,72.49320176,R,30.03143161,0,175.7761487,110,10.88397206,6.811145511,9.836382132,6.155567991,0,5716.959332,0,0,0,76.31167049,6.228372247,6.376494049,3,0,12,Pla d'ordenació urbanística plurimunicipal,,,,0.6429350525,14.87317036,0.2696354755,6.237541951
17146,Riells i Viabrea,Selva,2022,158.6273664,10.71449715,0.2577319588,933.3149149,30.90962105,529.8312767,166.763428,34.4072323,36.50874501,1.587166794,1.843601896,18.51056748,83.920023,R,100,R,31.25810669,0,222,691.9802838,9.581355201,29.86535537,5.201499531,16.21322127,24978.82621,0,0,1.005432357,4,35.02353011,6.502137007,25.49990697,0,0,8,Pla d'ordenació urbanística municipal,,,,0.3471050422,2.188178812,0.1685140656,1.062326567
17147,Ripoll,Ripollès,2022,144.3615312,45.13287614,-0.7461990486,221.5679756,50.21422116,55.11400316,15.04154274,17.4594827,0.5628997926,3.41512138,1.777647845,4.482504389,92.57262389,R,100,R,13.30018078,192,384,350,6.420331048,5.851864237,3.581755433,3.264620838,5278.412803,0,0,0,5,47.69091419,11.65881598,12.36799141,0,1,14,Pla d'ordenació urbanística municipal,,,,0.3944580234,2.732431696,0.1462241855,1.012902705
17148,Riudarenes,Selva,2022,49.09775264,7.452346717,2.365308804,1341.859199,89.66795224,647.1860203,328.9462509,78.8535781,9.077919612,0.6458760287,1.903094463,9.238963526,61.95528437,AE,100,R,24.3313301,0,30.49875355,646,2.485635986,52.64873676,1.335906857,28.29610162,158396.5504,0,0,4.639864503,1,15.057999,22.11111687,13.01519257,1,0,13,Pla d'ordenació urbanística municipal,,,,0.3413154882,6.951753795,0.0916755446,1.867204498
17149,Riudaura,Garrotxa,2022,21.72422655,42.62569668,0,234.6002712,,141.8585578,16.00085764,21.06301684,1.082098429,10.48648372,1.818505338,1.182475587,0,-,100,R,,0,78,,27.85714286,,15.26418787,,0,0,0,0,1,49.177248,0,11.6721931,0,0,10,Pla d'ordenació urbanística municipal,,,,0.7193877078,33.11453718,,
17150,Riudellots de la Selva,Selva,2022,157.8734741,12.6182778,-0.1926782274,792.5011762,411.7446904,135.0040292,79.71693497,36.20886636,3.070332605,2.115573372,2.457888493,27.19718477,63.30505192,R,100,R,14.36582746,0,99,617,11.79976162,73.53992849,4.768786127,29.72061657,68671.79169,0,0,0,4,28.49820039,77.20005592,42.60321221,0,0,23,Normes subsidiàries del planejament,,,,1.667552967,10.5625912,0.4192134361,2.655376013
17151,Riumors,Alt Empordà,2022,37.31173929,21.8754751,0,457.1329288,,337.1620505,11.6208819,9.698887622,0.1689345353,12.62994659,1.487804878,2.321774371,0,-,100,R,,0,38,,23.17073171,,15.57377049,,0,0,0,0,0,26.97427311,0,21.67176118,0,0,7,Normes de planejament urbanístic,,,,0.3198696764,8.572896427,,
17152,Roses,Alt Empordà,2022,433.2414065,32.27731106,-0.0702775965,309.815151,1.877287527,187.3255498,27.72917476,14.37894856,1.847309063,1.092886083,0.7589112119,16.08868394,92.36177547,R,94.12237799,R,33.51991302,0,104,4435,0.3970526477,16.93200473,0.5220621455,22.26293861,33374.17357,615.7670373,0,0,38,16.39294886,5.588802875,19.91131691,3,0,29,Pla general d'ordenació,,,3,0.4461011627,1.029682657,,
17153,Rupià,Baix Empordà,2022,56.71029696,9.420097986,1.351351351,1061.560083,,911.8171335,42.69460671,26.4516645,3.278959666,1.401713586,1.604278075,9.231233979,100,R,100,R,9.111565031,0,6,80,3.243243243,43.24324324,2.027027027,27.02702703,0,0,0,0,2,13.44083139,27.18853951,22.74083914,0,0,15,Pla d'ordenació urbanística municipal,,,,0.6355487864,11.20693808,,
17154,Sales de Llierca,Garrotxa,2022,4.718156256,6.60600705,3.048780488,1513.77374,,1284.803122,40.43699313,80.19479308,,,2.449275362,1.201815623,0,-,,-,,0,,,,,,,0,0,0,0,1,,0,6.415776256,1,0,12,Pla d'ordenació urbanística municipal,,,,0.1417623617,30.04613541,,
17155,Salt,Gironès,2022,4899.81169,180.7459204,0.890474713,55.32628332,6.875371834,18.98688203,6.848051835,13.13794725,0.0505420803,8.423374225,2.85462207,52.40095082,63.40416469,AE,16.88550755,R,65.23721176,223,154,1942,1.351944518,17.0485471,0.4778156997,6.025442135,431515.106,0,27747.99784,17.77487262,0,60.18365213,52.12089067,77.99244873,0,0,20,Pla general d'ordenació,,,,0.8764954446,0.1788834959,,
17157,Sant Andreu Salou,Gironès,2022,27.16456125,46.82746222,3.846153846,213.5499027,,128.3830913,13.30603212,40.11049004,0.8552673345,,0.9529411765,0.6623528252,0,-,,-,,0,,,,,,,0,0,0,0,1,,0,38.92174719,0,0,7,Normes de planejament urbanístic,,,,0.3000540099,11.04578893,,
17158,Sant Climent Sescebes,Alt Empordà,2022,28.56154111,13.77807908,-2.247191011,725.7905796,,260.8085311,10.65812829,31.31733183,0.2891736511,,2.887966805,3.279944908,73.93799391,AE,,-,6.072724782,0,,16,,6.639004149,,2.247191011,23919.17426,0,0,0,0,,20.01280551,16.18594748,1,0,24,Normes subsidiàries del planejament,,,,0.2962875889,10.37365553,,
17159,Sant Feliu de Buixalleu,Selva,2022,13.54165659,5.018652958,3.836633663,1992.566548,589.335153,519.7150374,259.9137146,192.1125069,62.10547944,,1.479717813,4.956398825,60.8333403,AE,,-,4.006819691,0,,122,,21.51675485,,15.0990099,122633.5268,0,47550.77313,0,0,,46.50168617,29.71420133,0,0,20,Normes subsidiàries del planejament,,,,0.3320396803,24.51987157,0.1638058077,12.09643788
17160,Sant Feliu de Guíxols,Baix Empordà,2022,1368.965201,50.00447935,-0.2746510581,199.9820842,5.154524443,100.0676569,37.62165332,15.19168014,0.6911467071,10.66282791,1.418989045,37.30451552,65.08522087,R,51.77896729,R,26.99860671,32,1800.630103,1294.77907,11.5625127,8.31425589,8.107294474,5.829712155,72113.75111,136035.2648,0,0,36,73.52476121,16.60382393,64.42299238,0,0,16,Pla d'ordenació urbanística municipal,,,4,0.7090922119,0.5179767982,,
17161,Sant Feliu de Pallerols,Garrotxa,2022,43.02027628,26.1246715,2.678571429,382.7799328,15.11812771,200.0433229,48.59852698,32.854583,5.339508506,10.52955819,1.683558559,2.499981385,100,AE,93.58609108,R,,59,83,,9.389140271,,5.700549451,,40286.71377,2473.450737,0,0,4,14.71859252,15.98466895,11.27566933,0,0,18,Pla d'ordenació urbanística municipal,,,,0.3476945173,8.082107959,,
17162,Sant Ferriol,Garrotxa,2022,6.068279661,26.6713662,3.643724696,374.9339244,145.3172086,53.62963274,48.28091375,10.9401791,,,2.485436893,1.007688601,100,AE,,-,,0,,,,,,,65802.05643,0,0,0,0,,195.873967,8.689789175,0,0,19,Normes subsidiàries del planejament,,,,0.2595620561,42.77358174,,
17163,Sant Gregori,Gironès,2022,83.07995239,25.66372658,1.819541376,389.6550241,65.54937357,187.2162309,33.94800348,26.82163752,2.468127813,,2.66470972,5.743316496,57.78582928,AE,,-,24.99344871,0,,722,,47.81456954,,17.99601196,197717.0416,0,0,0,23,,42.99128318,26.21714699,0,0,11,Pla d'ordenació urbanística municipal,,,,0.4866875235,5.858062137,,
17164,Sant Hilari Sacalm,Selva,2022,70.07357067,43.30643304,1.354637027,230.9125758,41.28241005,89.68549018,15.90813733,18.81061557,0.9974347344,,1.868715978,2.822522539,82.87955027,R,,-,6.644180167,90,,289,,9.256886611,,5.019103856,14376.20338,0,14376.20338,3.510102227,1,,47.78359759,7.077459758,0,0,28,Pla general d'ordenació,,,,0.4298045295,6.133618216,,
17165,Sant Jaume de Llierca,Garrotxa,2022,122.2544268,18.70008228,-1.17370892,534.7570054,207.5175734,143.3465226,43.43365639,63.73303467,0.2510682476,,1.931192661,16.25742971,55.40420813,AE,,-,18.09985152,0,,159,,36.46788991,,18.66197183,65482.04509,0,0,0,0,,119.5057258,22.15883849,2,0,21,Normes subsidiàries del planejament,,,,1.528813893,12.50518229,,
17166,Sant Jordi Desvalls,Gironès,2022,70.79105758,22.36353642,4.271356784,447.15647,,319.5493892,10.55518355,35.90243287,0.6322179719,,2.448377581,6.967025344,68.98776663,R,,-,24.78475949,0,,386,,113.8643068,,48.49246231,35005.28017,0,0,0,0,,60.82650999,16.45645133,0,0,14,Pla d'ordenació urbanística municipal,,,,0.4183494234,5.90963658,0.3000433131,4.238435239
17167,Sant Joan de les Abadesses,Ripollès,2022,61.01991212,44.73135585,0.7384615385,223.5568274,51.19650869,65.51077238,57.74887607,25.42509074,0.3823813934,26.88443303,1.348990523,2.856209544,100,R,67.70191958,AE,15.99070264,0,294,250,12.12371134,10.30927835,9.046153846,7.692307692,0,23313.4489,0,10.33963851,2,46.25973323,16.83439468,13.33302928,1,0,12,Pla d'ordenació urbanística municipal,,,,0.4116020531,6.745372761,,
17168,Sant Joan de Mollet,Gironès,2022,163.3228804,24.31330307,2.794411178,411.2974683,23.27258336,212.0971024,9.160232219,15.62977688,2.017514224,,2.395348837,12.37658207,66.27204557,R,,-,14.81047143,0,,118,,54.88372093,,23.55289421,17435.77302,0,0,0,0,,56.75700672,22.43073721,0,0,22,Normes subsidiàries del planejament,,,,0.9516620807,5.826875441,0.5225419107,3.199440945
17169,Sant Julià de Ramis,Gironès,2022,192.6842774,19.6018501,0.3045404208,510.1559265,35.83711077,194.9571158,41.36367672,168.1237469,4.177455355,2.888998599,2.613997114,19.72798725,81.30263288,R,100,R,20.28446646,141,254,1443.760351,18.4057971,104.6203153,7.032115172,39.9712168,96165.3022,0,0,15.40285265,6,47.56802446,46.0348467,24.69823056,0,0,15,Pla d'ordenació urbanística municipal,,,,1.606364654,8.336770784,0.0975783694,0.5064158362
17170,Vallfogona de Ripollès,Ripollès,2022,5.664373369,27.54899543,4.225352113,362.9896423,24.93962522,144.9473227,40.88742301,89.8952253,0.5040695309,,1.047169811,1.01899398,100,R,,-,13.50426344,10,,21,,9.905660377,,9.85915493,0,0,0,0,0,,19.29750605,7.951252464,0,0,32,Normes subsidiàries del planejament,,,,0.2226672339,39.31012653,,
17171,Sant Llorenç de la Muga,Alt Empordà,2022,8.384595513,11.4797718,0,871.0974554,,545.8994323,45.06776292,57.84214311,3.838550962,,0.9852398524,0.8251822925,0,-,,-,,0,,,,,,,0,0,0,0,0,,0,4.214764655,1,0,7,Pla d'ordenació urbanística municipal,,,,0.2372182037,28.29214639,,
17172,Sant Martí de Llémena,Gironès,2022,15.77634237,18.97415345,2.413273002,527.0327356,26.4227753,390.491173,9.888804852,31.43907589,17.82551214,5.39203254,1.945558739,1.953652373,100,R,100,R,10.00268245,129,24,228,6.936416185,65.89595376,3.619909502,34.38914027,0,0,0,0,3,12.43802346,60.43704467,14.94852221,2,0,26,Normes subsidiàries del planejament,,,,0.4543563759,28.7998552,,
17173,Sant Martí Vell,Gironès,2022,14.89376286,22.28136967,6.967213115,448.8054437,20.26512891,270.0161135,18.09469408,18.20247574,0.9657923431,6.190047703,2.230769231,1.878189649,100,R,57.66,R,11.87002456,0,13.77673232,15,11.77498489,12.82051282,5.64620177,6.147540984,0,1812.727937,0,0,0,32.95178633,10.15914601,14.64210663,0,0,11,Pla d'ordenació urbanística municipal,,,,0.4807548978,32.27894135,0.0477317448,3.204814338
17174,Sant Miquel de Campmajor,Pla de l'Estany,2022,7.151884981,100.7315502,-1.646090535,99.27376263,,17.94505556,5.791124723,59.51923862,0.285059385,,2.254716981,0.2772043524,0,-,,-,,0,,,,,,,0,0,0,0,0,,0,14.91359687,2,0,7,Normes de planejament urbanístic,,,,0.4148670246,58.0080672,,
17175,Sant Miquel de Fluvià,Alt Empordà,2022,230.3897441,27.35187493,7.01986755,365.6056496,,274.0784041,8.456525788,6.584173618,2.561234537,30.62632355,2.166219839,15.31274006,0,-,100,R,,0,127,,34.04825737,,16.82119205,,0,0,0,0,0,14.03733278,0,22.60695507,0,0,15,Pla d'ordenació urbanística municipal,,,,0.5861156593,2.544018014,0.6307143152,2.737597186
17176,Sant Mori,Alt Empordà,2022,21.11946601,20.56622708,1.27388535,486.2340556,,174.1848927,38.24537055,31.94137616,0.250179962,25.12060956,0.9085714286,3.129093662,100,R,100,R,21.48090062,0,38,29,21.71428571,16.57142857,24.20382166,18.47133758,0,0,0,0,0,19.5663999,13.95642425,15.01224621,0,0,14,Pla d'ordenació urbanística municipal,,,,0.7772753081,36.80373867,0.4364394212,20.66526781
17177,Sant Pau de Segúries,Ripollès,2022,83.78679518,29.42587088,0.9655172414,339.8370108,22.43072343,178.5741434,27.29488545,19.65494262,0.3251304667,6.195381206,1.25989673,5.475325598,80.99679885,R,100,R,26.19071782,0,169,84.42013023,29.08777969,14.5301429,23.31034483,11.64415589,7002.188069,0,0,0,0,109.6571399,15.06410648,18.16948482,0,0,14,Pla d'ordenació urbanística municipal,,1,,0.6668068755,7.958376663,,
17178,Sant Pere Pescador,Alt Empordà,2022,112.8401181,23.67512054,-0.1920307249,422.3843331,59.67454345,206.1123035,46.5075589,23.82186473,1.147065492,,1.256193353,7.678359021,35.36033112,R,,-,23.92216275,14,,557,,33.71670702,,26.74027844,12174.98734,0,0,0,3,,23.53590191,26.78935577,0,0,21,Pla general d'ordenació,,,3,0.3008048339,2.665761425,,
17180,Santa Coloma de Farners,Selva,2022,191.9085317,46.38207045,0.7281373059,215.6005522,10.14387942,128.8967253,19.55699475,18.45479024,2.127600705,9.767874228,2.268574297,8.814216839,58.11762283,R,12.78028484,R,17.32512256,483,223,1674.152215,3.740355585,28.08037932,1.65688387,12.43890494,437305.2575,9656.297973,418523.2506,24.16066057,14,61.11542072,51.82294213,13.01333104,6,0,27,Pla general d'ordenació,,,,0.68894107,3.589944981,,
17181,Santa Cristina d'Aro,Baix Empordà,2022,82.81609916,9.756269943,3.272928994,1024.981889,78.76673627,654.4359821,127.1798354,61.9837914,12.03541288,2.832953979,1.472837553,13.13632916,65.48568572,R,69.96736184,R,13.60170475,180,242,2113,6.422505308,56.07749469,4.474852071,39.07174556,250237.9871,10084.39041,0,0,24,21.32755046,38.43630562,12.49808554,3,0,14,Pla d'ordenació urbanística municipal,,,2,0.5288487604,6.3858207,,
